path,species,label_id,source,part
D:\Homework\NC\bigplants_dataset_100_resized\Caladium_bicolor\leaf\Caladium_bicolor_53.jpg,Caladium_bicolor,33,sub,leaf
D:\Homework\NC\bigplants_dataset_100_resized\Orthosiphon_aristatus\flower\Orthosiphon_aristatus_74.jpg,Orthosiphon_aristatus,87,sub,flower
D:\Homework\NC\bigplants_dataset_100_resized\Cymbopogon_citratus\Cymbopogon_citratus_4.jpg,Cymbopogon_citratus,52,available,available
D:\Homework\NC\bigplants_dataset_100_resized\Ficus_religiosa\Ficus_religiosa_46.jpg,Ficus_religiosa,61,available,available
D:\Homework\NC\bigplants_dataset_100_resized\Illicium_verum\fruit\Illicium_verum_54.jpg,Illicium_verum,68,sub,fruit
D:\Homework\NC\bigplants_dataset_100_resized\Annona_squamosa\fruit\Annona_squamosa_119.jpg,Annona_squamosa,21,sub,fruit
D:\Homework\NC\bigplants_dataset_100_resized\Lantana_camara\flower\Lantana_camara_90.jpg,Lantana_camara,74,sub,flower
D:\Homework\NC\bigplants_dataset_100_resized\Foeniculum_vulgare\hand\Foeniculum_vulgare_102.jpg,Foeniculum_vulgare,62,sub,hand
D:\Homework\NC\bigplants_dataset_100_resized\Allium_cepa\flower\Allium_cepa_46.jpg,Allium_cepa,10,sub,flower
D:\Homework\NC\bigplants_dataset_100_resized\Phytolacca_americana\Phytolacca_americana_26.jpg,Phytolacca_americana,91,available,available
D:\Homework\NC\bigplants_dataset_100_resized\Paeonia_lactiflora\flower\Paeonia_lactiflora_69.jpg,Paeonia_lactiflora,88,sub,flower
D:\Homework\NC\bigplants_dataset_100_resized\Kalanchoe_pinnata\flower\Kalanchoe_pinnata_73.jpg,Kalanchoe_pinnata,72,sub,flower
D:\Homework\NC\bigplants_dataset_100_resized\Brugmansia_suaveolens\flower\Brugmansia_suaveolens_74.jpg,Brugmansia_suaveolens,32,sub,flower
D:\Homework\NC\bigplants_dataset_100_resized\Aegle_marmelos\hand\Aegle_marmelos_116.jpg,Aegle_marmelos,3,sub,hand
D:\Homework\NC\bigplants_dataset_100_resized\Agapanthus_africanus\hand\Agapanthus_africanus_92.jpg,Agapanthus_africanus,5,sub,hand
D:\Homework\NC\bigplants_dataset_100_resized\Alstonia_scholaris\hand\Alstonia_scholaris_71.jpg,Alstonia_scholaris,14,sub,hand
D:\Homework\NC\bigplants_dataset_100_resized\Cymbopogon_citratus\hand\Cymbopogon_citratus_80.jpg,Cymbopogon_citratus,52,sub,hand
D:\Homework\NC\bigplants_dataset_100_resized\Annona_reticulata\leaf\Annona_reticulata_131.jpg,Annona_reticulata,20,sub,leaf
D:\Homework\NC\bigplants_dataset_100_resized\Phytolacca_americana\flower\Phytolacca_americana_58.jpg,Phytolacca_americana,91,sub,flower
D:\Homework\NC\bigplants_dataset_100_resized\Annona_muricata\fruit\Annona_muricata_157.jpg,Annona_muricata,19,sub,fruit
D:\Homework\NC\bigplants_dataset_100_resized\Abrus_precatorius\Abrus_precatorius_14.jpg,Abrus_precatorius,0,available,available
D:\Homework\NC\bigplants_dataset_100_resized\Momordica_charantia\fruit\Momordica_charantia_72.jpg,Momordica_charantia,83,sub,fruit
D:\Homework\NC\bigplants_dataset_100_resized\Cocos_nucifera\fruit\Cocos_nucifera_89.jpg,Cocos_nucifera,46,sub,fruit
D:\Homework\NC\bigplants_dataset_100_resized\Zingiber_zerumbet\flower\Zingiber_zerumbet_62.jpg,Zingiber_zerumbet,99,sub,flower
D:\Homework\NC\bigplants_dataset_100_resized\Ocimum_basilicum\Ocimum_basilicum_7.jpg,Ocimum_basilicum,86,available,available
D:\Homework\NC\bigplants_dataset_100_resized\Cerbera_odollam\flower\Cerbera_odollam_53.jpg,Cerbera_odollam,41,sub,flower
D:\Homework\NC\bigplants_dataset_100_resized\Lonicera_japonica\flower\Lonicera_japonica_133.jpg,Lonicera_japonica,77,sub,flower
D:\Homework\NC\bigplants_dataset_100_resized\Artemisia_absinthium\hand\Artemisia_absinthium_107.jpg,Artemisia_absinthium,25,sub,hand
D:\Homework\NC\bigplants_dataset_100_resized\Agapanthus_africanus\hand\Agapanthus_africanus_107.jpg,Agapanthus_africanus,5,sub,hand
D:\Homework\NC\bigplants_dataset_100_resized\Lonicera_japonica\flower\Lonicera_japonica_126.jpg,Lonicera_japonica,77,sub,flower
D:\Homework\NC\bigplants_dataset_100_resized\Euphorbia_hirta\flower\Euphorbia_hirta_50.jpg,Euphorbia_hirta,59,sub,flower
D:\Homework\NC\bigplants_dataset_100_resized\Camellia_japonica\flower\Camellia_japonica_135.jpg,Camellia_japonica,36,sub,flower
D:\Homework\NC\bigplants_dataset_100_resized\Artemisia_japonica\flower\Artemisia_japonica_52.jpg,Artemisia_japonica,26,sub,flower
D:\Homework\NC\bigplants_dataset_100_resized\Centella_asiatica\hand\Centella_asiatica_53.jpg,Centella_asiatica,40,sub,hand
D:\Homework\NC\bigplants_dataset_100_resized\Annona_reticulata\fruit\Annona_reticulata_93.jpg,Annona_reticulata,20,sub,fruit
D:\Homework\NC\bigplants_dataset_100_resized\Calendula_officinalis\flower\Calendula_officinalis_124.jpg,Calendula_officinalis,34,sub,flower
D:\Homework\NC\bigplants_dataset_100_resized\Datura_stramonium\flower\Datura_stramonium_46.jpg,Datura_stramonium,54,sub,flower
D:\Homework\NC\bigplants_dataset_100_resized\Cocos_nucifera\fruit\Cocos_nucifera_88.jpg,Cocos_nucifera,46,sub,fruit
D:\Homework\NC\bigplants_dataset_100_resized\Artemisia_lactiflora\flower\Artemisia_lactiflora_57.jpg,Artemisia_lactiflora,27,sub,flower
D:\Homework\NC\bigplants_dataset_100_resized\Pogostemon_cablin\leaf\Pogostemon_cablin_83.jpg,Pogostemon_cablin,95,sub,leaf
D:\Homework\NC\bigplants_dataset_100_resized\Ardisia_crenata\flower\Ardisia_crenata_47.jpg,Ardisia_crenata,22,sub,flower
D:\Homework\NC\bigplants_dataset_100_resized\Artemisia_japonica\flower\Artemisia_japonica_47.jpg,Artemisia_japonica,26,sub,flower
D:\Homework\NC\bigplants_dataset_100_resized\Agapanthus_africanus\hand\Agapanthus_africanus_86.jpg,Agapanthus_africanus,5,sub,hand
D:\Homework\NC\bigplants_dataset_100_resized\Angelica_sinensis\Angelica_sinensis_21.jpg,Angelica_sinensis,18,available,available
D:\Homework\NC\bigplants_dataset_100_resized\Gymnema_sylvestre\hand\Gymnema_sylvestre_54.jpg,Gymnema_sylvestre,65,sub,hand
D:\Homework\NC\bigplants_dataset_100_resized\Cerbera_odollam\leaf\Cerbera_odollam_93.jpg,Cerbera_odollam,41,sub,leaf
D:\Homework\NC\bigplants_dataset_100_resized\Andrographis_paniculata\hand\Andrographis_paniculata_94.jpg,Andrographis_paniculata,17,sub,hand
D:\Homework\NC\bigplants_dataset_100_resized\Piper_lolot\hand\Piper_lolot_77.jpg,Piper_lolot,92,sub,hand
D:\Homework\NC\bigplants_dataset_100_resized\Nerium_oleander\Nerium_oleander_26.jpg,Nerium_oleander,85,available,available
D:\Homework\NC\bigplants_dataset_100_resized\Houttuynia_cordata\Houttuynia_cordata_31.jpg,Houttuynia_cordata,67,available,available
D:\Homework\NC\bigplants_dataset_100_resized\Psidium_guajava\flower\Psidium_guajava_49.jpg,Psidium_guajava,96,sub,flower
D:\Homework\NC\bigplants_dataset_100_resized\Foeniculum_vulgare\hand\Foeniculum_vulgare_59.jpg,Foeniculum_vulgare,62,sub,hand
D:\Homework\NC\bigplants_dataset_100_resized\Allium_sativum\hand\Allium_sativum_75.jpg,Allium_sativum,11,sub,hand
D:\Homework\NC\bigplants_dataset_100_resized\Lantana_camara\flower\Lantana_camara_121.jpg,Lantana_camara,74,sub,flower
D:\Homework\NC\bigplants_dataset_100_resized\Plumeria_rubra\leaf\Plumeria_rubra_141.jpg,Plumeria_rubra,94,sub,leaf
D:\Homework\NC\bigplants_dataset_100_resized\Datura_stramonium\fruit\Datura_stramonium_109.jpg,Datura_stramonium,54,sub,fruit
D:\Homework\NC\bigplants_dataset_100_resized\Plumeria_rubra\flower\Plumeria_rubra_105.jpg,Plumeria_rubra,94,sub,flower
D:\Homework\NC\bigplants_dataset_100_resized\Annona_muricata\flower\Annona_muricata_95.jpg,Annona_muricata,19,sub,flower
D:\Homework\NC\bigplants_dataset_100_resized\Acorus_calamus\Acorus_calamus_22.jpg,Acorus_calamus,2,available,available
D:\Homework\NC\bigplants_dataset_100_resized\Cissampelos_pareira\hand\Cissampelos_pareira_83.jpg,Cissampelos_pareira,43,sub,hand
D:\Homework\NC\bigplants_dataset_100_resized\Pogostemon_cablin\Pogostemon_cablin_10.jpg,Pogostemon_cablin,95,available,available
D:\Homework\NC\bigplants_dataset_100_resized\Jatropha_curcas\flower\Jatropha_curcas_34.jpg,Jatropha_curcas,70,sub,flower
D:\Homework\NC\bigplants_dataset_100_resized\Annona_muricata\fruit\Annona_muricata_130.jpg,Annona_muricata,19,sub,fruit
D:\Homework\NC\bigplants_dataset_100_resized\Nerium_oleander\Nerium_oleander_11.jpg,Nerium_oleander,85,available,available
D:\Homework\NC\bigplants_dataset_100_resized\Datura_metel\fruit\Datura_metel_91.jpg,Datura_metel,53,sub,fruit
D:\Homework\NC\bigplants_dataset_100_resized\Mangifera_indica\fruit\Mangifera_indica_48.jpg,Mangifera_indica,78,sub,fruit
D:\Homework\NC\bigplants_dataset_100_resized\Andrographis_paniculata\hand\Andrographis_paniculata_38.jpg,Andrographis_paniculata,17,sub,hand
D:\Homework\NC\bigplants_dataset_100_resized\Plumeria_rubra\leaf\Plumeria_rubra_144.jpg,Plumeria_rubra,94,sub,leaf
D:\Homework\NC\bigplants_dataset_100_resized\Boesenbergia_rotunda\flower\Boesenbergia_rotunda_34.jpg,Boesenbergia_rotunda,31,sub,flower
D:\Homework\NC\bigplants_dataset_100_resized\Ficus_religiosa\Ficus_religiosa_100.jpg,Ficus_religiosa,61,available,available
D:\Homework\NC\bigplants_dataset_100_resized\Cestrum_nocturnum\hand\Cestrum_nocturnum_128.jpg,Cestrum_nocturnum,42,sub,hand
D:\Homework\NC\bigplants_dataset_100_resized\Scutellaria_baicalensis\flower\Scutellaria_baicalensis_51.jpg,Scutellaria_baicalensis,97,sub,flower
D:\Homework\NC\bigplants_dataset_100_resized\Tamarindus_indica\leaf\Tamarindus_indica_94.jpg,Tamarindus_indica,98,sub,leaf
D:\Homework\NC\bigplants_dataset_100_resized\Mimosa_pudica\leaf\Mimosa_pudica_105.jpg,Mimosa_pudica,82,sub,leaf
D:\Homework\NC\bigplants_dataset_100_resized\Ageratum_conyzoides\hand\Ageratum_conyzoides_55.jpg,Ageratum_conyzoides,7,sub,hand
D:\Homework\NC\bigplants_dataset_100_resized\Cycas_balansae\Cycas_balansae_11.jpg,Cycas_balansae,51,available,available
D:\Homework\NC\bigplants_dataset_100_resized\Elettaria_cardamomum\Elettaria_cardamomum_98.jpg,Elettaria_cardamomum,58,available,available
D:\Homework\NC\bigplants_dataset_100_resized\Allium_cepa\fruit\Allium_cepa_96.jpg,Allium_cepa,10,sub,fruit
D:\Homework\NC\bigplants_dataset_100_resized\Leonurus_japonicus\hand\Leonurus_japonicus_151.jpg,Leonurus_japonicus,76,sub,hand
D:\Homework\NC\bigplants_dataset_100_resized\Angelica_sinensis\hand\Angelica_sinensis_96.jpg,Angelica_sinensis,18,sub,hand
D:\Homework\NC\bigplants_dataset_100_resized\Illicium_verum\Illicium_verum_3.jpg,Illicium_verum,68,available,available
D:\Homework\NC\bigplants_dataset_100_resized\Artemisia_lactiflora\flower\Artemisia_lactiflora_128.jpg,Artemisia_lactiflora,27,sub,flower
D:\Homework\NC\bigplants_dataset_100_resized\Allium_cepa\hand\Allium_cepa_114.jpg,Allium_cepa,10,sub,hand
D:\Homework\NC\bigplants_dataset_100_resized\Foeniculum_vulgare\hand\Foeniculum_vulgare_83.jpg,Foeniculum_vulgare,62,sub,hand
D:\Homework\NC\bigplants_dataset_100_resized\Aegle_marmelos\hand\Aegle_marmelos_93.jpg,Aegle_marmelos,3,sub,hand
D:\Homework\NC\bigplants_dataset_100_resized\Allium_cepa\fruit\Allium_cepa_87.jpg,Allium_cepa,10,sub,fruit
D:\Homework\NC\bigplants_dataset_100_resized\Morus_alba\hand\Morus_alba_136.jpg,Morus_alba,84,sub,hand
D:\Homework\NC\bigplants_dataset_100_resized\Aegle_marmelos\hand\Aegle_marmelos_98.jpg,Aegle_marmelos,3,sub,hand
D:\Homework\NC\bigplants_dataset_100_resized\Manihot_esculenta\flower\Manihot_esculenta_44.jpg,Manihot_esculenta,79,sub,flower
D:\Homework\NC\bigplants_dataset_100_resized\Crinum_latifolium\Crinum_latifolium_122.jpg,Crinum_latifolium,49,available,available
D:\Homework\NC\bigplants_dataset_100_resized\Iris_japonica\leaf\Iris_japonica_109.jpg,Iris_japonica,69,sub,leaf
D:\Homework\NC\bigplants_dataset_100_resized\Crinum_asiaticum\leaf\Crinum_asiaticum_97.jpg,Crinum_asiaticum,48,sub,leaf
D:\Homework\NC\bigplants_dataset_100_resized\Coriandrum_sativum\flower\Coriandrum_sativum_42.jpg,Coriandrum_sativum,47,sub,flower
D:\Homework\NC\bigplants_dataset_100_resized\Agapanthus_africanus\hand\Agapanthus_africanus_67.jpg,Agapanthus_africanus,5,sub,hand
D:\Homework\NC\bigplants_dataset_100_resized\Coriandrum_sativum\flower\Coriandrum_sativum_49.jpg,Coriandrum_sativum,47,sub,flower
D:\Homework\NC\bigplants_dataset_100_resized\Pandanus_amaryllifolius\Pandanus_amaryllifolius_24.jpg,Pandanus_amaryllifolius,89,available,available
D:\Homework\NC\bigplants_dataset_100_resized\Digitalis_purpurea\Digitalis_purpurea_22.jpg,Digitalis_purpurea,56,available,available
D:\Homework\NC\bigplants_dataset_100_resized\Digitalis_purpurea\flower\Digitalis_purpurea_87.jpg,Digitalis_purpurea,56,sub,flower
D:\Homework\NC\bigplants_dataset_100_resized\Jatropha_curcas\leaf\Jatropha_curcas_65.jpg,Jatropha_curcas,70,sub,leaf
D:\Homework\NC\bigplants_dataset_100_resized\Matricaria_chamomilla\hand\Matricaria_chamomilla_75.jpg,Matricaria_chamomilla,80,sub,hand
D:\Homework\NC\bigplants_dataset_100_resized\Matricaria_chamomilla\hand\Matricaria_chamomilla_70.jpg,Matricaria_chamomilla,80,sub,hand
D:\Homework\NC\bigplants_dataset_100_resized\Matricaria_chamomilla\hand\Matricaria_chamomilla_126.jpg,Matricaria_chamomilla,80,sub,hand
D:\Homework\NC\bigplants_dataset_100_resized\Acanthopanax_trifoliatus\hand\Acanthopanax_trifoliatus_99.jpg,Acanthopanax_trifoliatus,1,sub,hand
D:\Homework\NC\bigplants_dataset_100_resized\Artemisia_japonica\hand\Artemisia_japonica_84.jpg,Artemisia_japonica,26,sub,hand
D:\Homework\NC\bigplants_dataset_100_resized\Lantana_camara\flower\Lantana_camara_91.jpg,Lantana_camara,74,sub,flower
D:\Homework\NC\bigplants_dataset_100_resized\Nerium_oleander\Nerium_oleander_7.jpg,Nerium_oleander,85,available,available
D:\Homework\NC\bigplants_dataset_100_resized\Calendula_officinalis\flower\Calendula_officinalis_141.jpg,Calendula_officinalis,34,sub,flower
D:\Homework\NC\bigplants_dataset_100_resized\Plumeria_rubra\flower\Plumeria_rubra_118.jpg,Plumeria_rubra,94,sub,flower
D:\Homework\NC\bigplants_dataset_100_resized\Jatropha_curcas\flower\Jatropha_curcas_33.jpg,Jatropha_curcas,70,sub,flower
D:\Homework\NC\bigplants_dataset_100_resized\Scutellaria_baicalensis\flower\Scutellaria_baicalensis_63.jpg,Scutellaria_baicalensis,97,sub,flower
D:\Homework\NC\bigplants_dataset_100_resized\Morus_alba\leaf\Morus_alba_185.jpg,Morus_alba,84,sub,leaf
D:\Homework\NC\bigplants_dataset_100_resized\Euphorbia_hirta\hand\Euphorbia_hirta_144.jpg,Euphorbia_hirta,59,sub,hand
D:\Homework\NC\bigplants_dataset_100_resized\Arisaema_franchetianum\Arisaema_franchetianum_30.jpg,Arisaema_franchetianum,24,available,available
D:\Homework\NC\bigplants_dataset_100_resized\Aegle_marmelos\hand\Aegle_marmelos_80.jpg,Aegle_marmelos,3,sub,hand
D:\Homework\NC\bigplants_dataset_100_resized\Aesculus_assamica\hand\Aesculus_assamica_181.jpg,Aesculus_assamica,4,sub,hand
D:\Homework\NC\bigplants_dataset_100_resized\Nerium_oleander\flower\Nerium_oleander_44.jpg,Nerium_oleander,85,sub,flower
D:\Homework\NC\bigplants_dataset_100_resized\Gloriosa_superba\flower\Gloriosa_superba_81.jpg,Gloriosa_superba,64,sub,flower
D:\Homework\NC\bigplants_dataset_100_resized\Andrographis_paniculata\hand\Andrographis_paniculata_96.jpg,Andrographis_paniculata,17,sub,hand
D:\Homework\NC\bigplants_dataset_100_resized\Lawsonia_inermis\flower\Lawsonia_inermis_93.jpg,Lawsonia_inermis,75,sub,flower
D:\Homework\NC\bigplants_dataset_100_resized\Momordica_charantia\flower\Momordica_charantia_63.jpg,Momordica_charantia,83,sub,flower
D:\Homework\NC\bigplants_dataset_100_resized\Annona_muricata\flower\Annona_muricata_70.jpg,Annona_muricata,19,sub,flower
D:\Homework\NC\bigplants_dataset_100_resized\Aesculus_assamica\flower\Aesculus_assamica_82.jpg,Aesculus_assamica,4,sub,flower
D:\Homework\NC\bigplants_dataset_100_resized\Boesenbergia_rotunda\leaf\Boesenbergia_rotunda_62.jpg,Boesenbergia_rotunda,31,sub,leaf
D:\Homework\NC\bigplants_dataset_100_resized\Coccinia_grandis\fruit\Coccinia_grandis_142.jpg,Coccinia_grandis,45,sub,fruit
D:\Homework\NC\bigplants_dataset_100_resized\Mimosa_pudica\leaf\Mimosa_pudica_95.jpg,Mimosa_pudica,82,sub,leaf
D:\Homework\NC\bigplants_dataset_100_resized\Allium_sativum\hand\Allium_sativum_73.jpg,Allium_sativum,11,sub,hand
D:\Homework\NC\bigplants_dataset_100_resized\Aegle_marmelos\Aegle_marmelos_18.jpg,Aegle_marmelos,3,available,available
D:\Homework\NC\bigplants_dataset_100_resized\Brugmansia_suaveolens\hand\Brugmansia_suaveolens_124.jpg,Brugmansia_suaveolens,32,sub,hand
D:\Homework\NC\bigplants_dataset_100_resized\Justicia_gendarussa\flower\Justicia_gendarussa_47.jpg,Justicia_gendarussa,71,sub,flower
D:\Homework\NC\bigplants_dataset_100_resized\Amomum_villosum\Amomum_villosum_32.jpg,Amomum_villosum,15,available,available
D:\Homework\NC\bigplants_dataset_100_resized\Aegle_marmelos\fruit\Aegle_marmelos_49.jpg,Aegle_marmelos,3,sub,fruit
D:\Homework\NC\bigplants_dataset_100_resized\Anacardium_occidentale\flower\Anacardium_occidentale_61.jpg,Anacardium_occidentale,16,sub,flower
D:\Homework\NC\bigplants_dataset_100_resized\Mangifera_indica\fruit\Mangifera_indica_41.jpg,Mangifera_indica,78,sub,fruit
D:\Homework\NC\bigplants_dataset_100_resized\Camellia_sinensis\flower\Camellia_sinensis_108.jpg,Camellia_sinensis,37,sub,flower
D:\Homework\NC\bigplants_dataset_100_resized\Blumea_balsamifera\flower\Blumea_balsamifera_60.jpg,Blumea_balsamifera,30,sub,flower
D:\Homework\NC\bigplants_dataset_100_resized\Gymnema_sylvestre\hand\Gymnema_sylvestre_69.jpg,Gymnema_sylvestre,65,sub,hand
D:\Homework\NC\bigplants_dataset_100_resized\Orthosiphon_aristatus\hand\Orthosiphon_aristatus_134.jpg,Orthosiphon_aristatus,87,sub,hand
D:\Homework\NC\bigplants_dataset_100_resized\Calotropis_gigantea\flower\Calotropis_gigantea_67.jpg,Calotropis_gigantea,35,sub,flower
D:\Homework\NC\bigplants_dataset_100_resized\Artemisia_absinthium\hand\Artemisia_absinthium_148.jpg,Artemisia_absinthium,25,sub,hand
D:\Homework\NC\bigplants_dataset_100_resized\Aloe_vera\Aloe_vera_9.jpg,Aloe_vera,13,available,available
D:\Homework\NC\bigplants_dataset_100_resized\Cerbera_odollam\fruit\Cerbera_odollam_75.jpg,Cerbera_odollam,41,sub,fruit
D:\Homework\NC\bigplants_dataset_100_resized\Alocasia_macrorrhizos\leaf\Alocasia_macrorrhizos_81.jpg,Alocasia_macrorrhizos,12,sub,leaf
D:\Homework\NC\bigplants_dataset_100_resized\Alocasia_macrorrhizos\leaf\Alocasia_macrorrhizos_100.jpg,Alocasia_macrorrhizos,12,sub,leaf
D:\Homework\NC\bigplants_dataset_100_resized\Angelica_sinensis\hand\Angelica_sinensis_66.jpg,Angelica_sinensis,18,sub,hand
D:\Homework\NC\bigplants_dataset_100_resized\Areca_catechu\Areca_catechu_21.jpg,Areca_catechu,23,available,available
D:\Homework\NC\bigplants_dataset_100_resized\Garcinia_mangostana\fruit\Garcinia_mangostana_54.jpg,Garcinia_mangostana,63,sub,fruit
D:\Homework\NC\bigplants_dataset_100_resized\Lagerstroemia_indica\leaf\Lagerstroemia_indica_105.jpg,Lagerstroemia_indica,73,sub,leaf
D:\Homework\NC\bigplants_dataset_100_resized\Calotropis_gigantea\flower\Calotropis_gigantea_51.jpg,Calotropis_gigantea,35,sub,flower
D:\Homework\NC\bigplants_dataset_100_resized\Dieffenbachia_seguine\hand\Dieffenbachia_seguine_48.jpg,Dieffenbachia_seguine,55,sub,hand
D:\Homework\NC\bigplants_dataset_100_resized\Kalanchoe_pinnata\flower\Kalanchoe_pinnata_49.jpg,Kalanchoe_pinnata,72,sub,flower
D:\Homework\NC\bigplants_dataset_100_resized\Scutellaria_baicalensis\flower\Scutellaria_baicalensis_64.jpg,Scutellaria_baicalensis,97,sub,flower
D:\Homework\NC\bigplants_dataset_100_resized\Andrographis_paniculata\hand\Andrographis_paniculata_28.jpg,Andrographis_paniculata,17,sub,hand
D:\Homework\NC\bigplants_dataset_100_resized\Orthosiphon_aristatus\hand\Orthosiphon_aristatus_135.jpg,Orthosiphon_aristatus,87,sub,hand
D:\Homework\NC\bigplants_dataset_100_resized\Artemisia_absinthium\hand\Artemisia_absinthium_108.jpg,Artemisia_absinthium,25,sub,hand
D:\Homework\NC\bigplants_dataset_100_resized\Persea_americana\leaf\Persea_americana_115.jpg,Persea_americana,90,sub,leaf
D:\Homework\NC\bigplants_dataset_100_resized\Cocos_nucifera\fruit\Cocos_nucifera_42.jpg,Cocos_nucifera,46,sub,fruit
D:\Homework\NC\bigplants_dataset_100_resized\Annona_reticulata\fruit\Annona_reticulata_97.jpg,Annona_reticulata,20,sub,fruit
D:\Homework\NC\bigplants_dataset_100_resized\Azadirachta_indica\hand\Azadirachta_indica_94.jpg,Azadirachta_indica,29,sub,hand
D:\Homework\NC\bigplants_dataset_100_resized\Mentha_arvensis\Mentha_arvensis_39.jpg,Mentha_arvensis,81,available,available
D:\Homework\NC\bigplants_dataset_100_resized\Datura_stramonium\fruit\Datura_stramonium_111.jpg,Datura_stramonium,54,sub,fruit
D:\Homework\NC\bigplants_dataset_100_resized\Hibiscus_rosa-sinensis\flower\Hibiscus_rosa-sinensis_82.jpg,Hibiscus_rosa-sinensis,66,sub,flower
D:\Homework\NC\bigplants_dataset_100_resized\Pandanus_amaryllifolius\Pandanus_amaryllifolius_44.jpg,Pandanus_amaryllifolius,89,available,available
D:\Homework\NC\bigplants_dataset_100_resized\Annona_squamosa\fruit\Annona_squamosa_101.jpg,Annona_squamosa,21,sub,fruit
D:\Homework\NC\bigplants_dataset_100_resized\Cymbopogon_citratus\hand\Cymbopogon_citratus_59.jpg,Cymbopogon_citratus,52,sub,hand
D:\Homework\NC\bigplants_dataset_100_resized\Camellia_japonica\flower\Camellia_japonica_120.jpg,Camellia_japonica,36,sub,flower
D:\Homework\NC\bigplants_dataset_100_resized\Ocimum_basilicum\flower\Ocimum_basilicum_61.jpg,Ocimum_basilicum,86,sub,flower
D:\Homework\NC\bigplants_dataset_100_resized\Cissampelos_pareira\Cissampelos_pareira_30.jpg,Cissampelos_pareira,43,available,available
D:\Homework\NC\bigplants_dataset_100_resized\Piper_lolot\Piper_lolot_43.jpg,Piper_lolot,92,available,available
D:\Homework\NC\bigplants_dataset_100_resized\Clerodendrum_villosum\flower\Clerodendrum_villosum_62.jpg,Clerodendrum_villosum,44,sub,flower
D:\Homework\NC\bigplants_dataset_100_resized\Jatropha_curcas\leaf\Jatropha_curcas_58.jpg,Jatropha_curcas,70,sub,leaf
D:\Homework\NC\bigplants_dataset_100_resized\Scutellaria_baicalensis\Scutellaria_baicalensis_15.jpg,Scutellaria_baicalensis,97,available,available
D:\Homework\NC\bigplants_dataset_100_resized\Annona_muricata\flower\Annona_muricata_56.jpg,Annona_muricata,19,sub,flower
D:\Homework\NC\bigplants_dataset_100_resized\Iris_japonica\leaf\Iris_japonica_107.jpg,Iris_japonica,69,sub,leaf
D:\Homework\NC\bigplants_dataset_100_resized\Cocos_nucifera\hand\Cocos_nucifera_121.jpg,Cocos_nucifera,46,sub,hand
D:\Homework\NC\bigplants_dataset_100_resized\Garcinia_mangostana\leaf\Garcinia_mangostana_83.jpg,Garcinia_mangostana,63,sub,leaf
D:\Homework\NC\bigplants_dataset_100_resized\Annona_reticulata\fruit\Annona_reticulata_95.jpg,Annona_reticulata,20,sub,fruit
D:\Homework\NC\bigplants_dataset_100_resized\Phytolacca_americana\fruit\Phytolacca_americana_86.jpg,Phytolacca_americana,91,sub,fruit
D:\Homework\NC\bigplants_dataset_100_resized\Alstonia_scholaris\hand\Alstonia_scholaris_52.jpg,Alstonia_scholaris,14,sub,hand
D:\Homework\NC\bigplants_dataset_100_resized\Crinum_asiaticum\leaf\Crinum_asiaticum_88.jpg,Crinum_asiaticum,48,sub,leaf
D:\Homework\NC\bigplants_dataset_100_resized\Boesenbergia_rotunda\Boesenbergia_rotunda_2.jpg,Boesenbergia_rotunda,31,available,available
D:\Homework\NC\bigplants_dataset_100_resized\Allamanda_cathartica\hand\Allamanda_cathartica_46.jpg,Allamanda_cathartica,9,sub,hand
D:\Homework\NC\bigplants_dataset_100_resized\Calendula_officinalis\flower\Calendula_officinalis_96.jpg,Calendula_officinalis,34,sub,flower
D:\Homework\NC\bigplants_dataset_100_resized\Dieffenbachia_seguine\Dieffenbachia_seguine_40.jpg,Dieffenbachia_seguine,55,available,available
D:\Homework\NC\bigplants_dataset_100_resized\Persea_americana\flower\Persea_americana_72.jpg,Persea_americana,90,sub,flower
D:\Homework\NC\bigplants_dataset_100_resized\Dieffenbachia_seguine\hand\Dieffenbachia_seguine_83.jpg,Dieffenbachia_seguine,55,sub,hand
D:\Homework\NC\bigplants_dataset_100_resized\Calotropis_gigantea\flower\Calotropis_gigantea_57.jpg,Calotropis_gigantea,35,sub,flower
D:\Homework\NC\bigplants_dataset_100_resized\Digitalis_purpurea\flower\Digitalis_purpurea_123.jpg,Digitalis_purpurea,56,sub,flower
D:\Homework\NC\bigplants_dataset_100_resized\Lantana_camara\flower\Lantana_camara_83.jpg,Lantana_camara,74,sub,flower
D:\Homework\NC\bigplants_dataset_100_resized\Boesenbergia_rotunda\Boesenbergia_rotunda_31.jpg,Boesenbergia_rotunda,31,available,available
D:\Homework\NC\bigplants_dataset_100_resized\Iris_japonica\flower\Iris_japonica_69.jpg,Iris_japonica,69,sub,flower
D:\Homework\NC\bigplants_dataset_100_resized\Jatropha_curcas\leaf\Jatropha_curcas_74.jpg,Jatropha_curcas,70,sub,leaf
D:\Homework\NC\bigplants_dataset_100_resized\Averrhoa_carambola\fruit\Averrhoa_carambola_125.jpg,Averrhoa_carambola,28,sub,fruit
D:\Homework\NC\bigplants_dataset_100_resized\Azadirachta_indica\fruit\Azadirachta_indica_67.jpg,Azadirachta_indica,29,sub,fruit
D:\Homework\NC\bigplants_dataset_100_resized\Orthosiphon_aristatus\flower\Orthosiphon_aristatus_98.jpg,Orthosiphon_aristatus,87,sub,flower
